date,hour,department,service,is_24_7,operating,demand,simulated_arrivals,patients_served,patients_remaining,maximum_queue,average_wait_minutes,maximum_wait_minutes,capacity,utilization_pct,congestion_status
2026-08-20,3,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0882736291016117,1,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-20,4,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0905230313632101,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-20,5,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0675325204785259,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-20,6,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.1751816943955441,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-20,7,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.1830003258906684,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-20,8,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.2328656430917104,0,2,0,0,467.0,680.0,18.0,0.0,Low
2026-08-20,9,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.2461437778241272,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-20,10,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.1363732058203672,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-20,11,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.1364608150681059,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-20,12,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0912198858959453,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-20,13,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0902095750681484,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-20,14,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0902095750681484,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-20,15,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0902095750681484,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-20,16,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0842815944080925,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-20,17,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0752064184324,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,18,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0752064184324,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,19,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0752064184324,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,20,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0752064184324,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,21,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0752064184324,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,22,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0752064184324,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,23,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0752064184324,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,0,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0897213519073116,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,1,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0897213519073116,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,2,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0766223563579615,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,3,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0766223563579615,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,4,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0788717586195599,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,5,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0546062353832519,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,6,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.1622554093002699,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,7,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.1700740407953943,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,8,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.2212143703480601,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-21,9,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.2344925050804768,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-21,10,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.1247219330767169,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-21,11,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.1248095423244557,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-21,12,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0920221707989783,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-21,13,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0910118599711813,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-21,14,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0910118599711813,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-21,15,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0910118599711813,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-21,16,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0850838793111254,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-21,17,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0760087033354329,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,18,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0760087033354329,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,19,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0760087033354329,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,20,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0760087033354329,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,21,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0760087033354329,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,22,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0760087033354329,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,23,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0760087033354329,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,0,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0657290569811854,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,1,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0657290569811854,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,2,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0772968016460871,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,3,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0772968016460871,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,4,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0795462039076854,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,5,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0552806806713775,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,6,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.1695111280835336,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,7,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.1773297595786579,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,8,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.2167686114831851,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-22,9,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.2300467462156018,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-22,10,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.1221997127381609,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-22,11,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.1222873219858996,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-22,12,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.072180882352289,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-22,13,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.071170571524492,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-22,14,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.071170571524492,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-22,15,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.071170571524492,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-22,16,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0652425908644362,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-22,17,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0616610480005601,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,18,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0616610480005601,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,19,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0616610480005601,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,20,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0616610480005601,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,21,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0616610480005601,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,22,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0616610480005601,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-22,23,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0616610480005601,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-23,0,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0641763998087126,1,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-23,1,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0641763998087126,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-23,2,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0757441444736142,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-23,3,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0757441444736142,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-23,4,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0779935467352126,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-23,5,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0537280234989047,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-23,6,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.1679584709110609,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-23,7,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.1757771024061852,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-23,8,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.2152159543107124,0,2,0,0,505.0,571.0,18.0,0.0,Low
2026-08-23,9,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.2284940890431291,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-23,10,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.1206470555656881,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-23,11,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.1207346648134268,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-23,12,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0706282251798161,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-23,13,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0696179143520192,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-23,14,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0696179143520192,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-23,15,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0696179143520192,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-23,16,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0636899336919634,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-23,17,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0603368887173761,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-23,18,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0603368887173761,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-23,19,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0603368887173761,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-23,20,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0603368887173761,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-23,21,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0603368887173761,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-23,22,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0603368887173761,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-23,23,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0603368887173761,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,0,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0628200295050043,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,1,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0628200295050043,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,2,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.055698184031535,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,3,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.055698184031535,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,4,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0579475862931334,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,5,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0479595642425681,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,6,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.1556087381595861,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,7,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.1634273696547105,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,8,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.2251182384327519,1,1,0,0,0.0,0.0,18.0,5.555555555555555,Low
2026-08-24,9,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.2333147124294102,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-24,10,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.1349979473359889,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-24,11,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.1350855565837277,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-24,12,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.089844627411567,1,1,0,0,0.0,0.0,18.0,5.555555555555555,Low
2026-08-24,13,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0888343165837701,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-24,14,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0888343165837701,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-24,15,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0888343165837701,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-24,16,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0829063359237143,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-24,17,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0738311599480218,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,18,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0738311599480218,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,19,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0738311599480218,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,20,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0738311599480218,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,21,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0738311599480218,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,22,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0738311599480218,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,23,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0738311599480218,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,0,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0706936569437508,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,1,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0706936569437508,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,2,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0635718114702815,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,3,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0635718114702815,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,4,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0658212137318799,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,5,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.0558331916813145,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,6,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.1634823655983326,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,7,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.1713009970934568,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,8,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.2329918658714986,0,1,0,0,106.0,106.0,18.0,0.0,Low
2026-08-25,9,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.2309092590305942,1,1,0,0,0.0,0.0,18.0,5.555555555555555,Low
2026-08-25,10,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.1325924939371732,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-25,11,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.1326801031849119,1,1,0,0,0.0,0.0,18.0,5.555555555555555,Low
2026-08-25,12,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0874391740127513,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-25,13,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0864288631849544,1,1,0,0,0.0,0.0,18.0,5.555555555555555,Low
2026-08-25,14,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0864288631849544,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-25,15,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0864288631849544,0,0,0,0,0.0,0.0,18.0,0.0,Low
2026-08-25,16,DIABETIC CLINIC,Diabetic Clinic Consultation,False,True,0.0805008825248985,1,1,0,0,0.0,0.0,18.0,5.555555555555555,Low
2026-08-25,17,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.071425706549206,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,18,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.071425706549206,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,19,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.071425706549206,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,20,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.071425706549206,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,21,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.071425706549206,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,22,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.071425706549206,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,23,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.071425706549206,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-26,0,DIABETIC CLINIC,Diabetic Clinic Consultation,False,False,0.1345034869236322,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,1,EYE CLINIC,Ophthalmology Consultation,False,False,0.2959822979442676,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-19,2,EYE CLINIC,Ophthalmology Consultation,False,False,0.2866173887836042,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-19,3,EYE CLINIC,Ophthalmology Consultation,False,False,0.229172162841928,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-19,4,EYE CLINIC,Ophthalmology Consultation,False,False,0.2874856790517342,1,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-19,5,EYE CLINIC,Ophthalmology Consultation,False,False,0.3087425739791061,1,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-19,6,EYE CLINIC,Ophthalmology Consultation,False,False,0.4358281093648884,0,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-19,7,EYE CLINIC,Ophthalmology Consultation,False,False,1.2232711327778525,3,0,6,6,0.0,0.0,0.0,0.0,Closed
2026-08-19,8,EYE CLINIC,Ophthalmology Consultation,False,True,2.2616526101384844,1,7,0,0,118.14285714285714,395.0,12.0,8.333333333333332,Low
2026-08-19,9,EYE CLINIC,Ophthalmology Consultation,False,True,2.2176910004122594,6,6,0,0,0.0,0.0,12.0,50.0,Low
2026-08-19,10,EYE CLINIC,Ophthalmology Consultation,False,True,1.34671606521388,3,3,0,0,0.0,0.0,12.0,25.0,Low
2026-08-19,11,EYE CLINIC,Ophthalmology Consultation,False,True,1.1539378985694424,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-19,12,EYE CLINIC,Ophthalmology Consultation,False,True,0.6485256287084895,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-19,13,EYE CLINIC,Ophthalmology Consultation,False,True,0.3025237633866709,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-19,14,EYE CLINIC,Ophthalmology Consultation,False,True,0.3122659830031649,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-19,15,EYE CLINIC,Ophthalmology Consultation,False,True,0.239366323559927,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-19,16,EYE CLINIC,Ophthalmology Consultation,False,True,0.2097489372211775,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-19,17,EYE CLINIC,Ophthalmology Consultation,False,False,0.0969788439730452,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,18,EYE CLINIC,Ophthalmology Consultation,False,False,0.0969788439730452,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,19,EYE CLINIC,Ophthalmology Consultation,False,False,0.0969788439730452,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,20,EYE CLINIC,Ophthalmology Consultation,False,False,0.0969788439730452,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,21,EYE CLINIC,Ophthalmology Consultation,False,False,0.0969788439730452,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,22,EYE CLINIC,Ophthalmology Consultation,False,False,0.0969788439730452,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,23,EYE CLINIC,Ophthalmology Consultation,False,False,0.0969788439730452,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,0,EYE CLINIC,Ophthalmology Consultation,False,False,0.3639476457614173,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,1,EYE CLINIC,Ophthalmology Consultation,False,False,0.3456811728104715,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,2,EYE CLINIC,Ophthalmology Consultation,False,False,0.3513950178375214,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-20,3,EYE CLINIC,Ophthalmology Consultation,False,False,0.3513950178375214,1,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-20,4,EYE CLINIC,Ophthalmology Consultation,False,False,0.3109654646823377,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-20,5,EYE CLINIC,Ophthalmology Consultation,False,False,0.4237901379604219,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-20,6,EYE CLINIC,Ophthalmology Consultation,False,False,0.5785915450552397,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-20,7,EYE CLINIC,Ophthalmology Consultation,False,False,1.5400748203724977,2,0,4,4,0.0,0.0,0.0,0.0,Closed
2026-08-20,8,EYE CLINIC,Ophthalmology Consultation,False,True,3.4274813418162307,4,8,0,0,83.125,332.0,12.0,33.33333333333333,Low
2026-08-20,9,EYE CLINIC,Ophthalmology Consultation,False,True,2.965117173087934,3,3,0,0,0.0,0.0,12.0,25.0,Low
2026-08-20,10,EYE CLINIC,Ophthalmology Consultation,False,True,1.697011862548416,4,4,0,0,0.0,0.0,12.0,33.33333333333333,Low
2026-08-20,11,EYE CLINIC,Ophthalmology Consultation,False,True,1.1889923751898728,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-20,12,EYE CLINIC,Ophthalmology Consultation,False,True,0.7162974101731374,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-20,13,EYE CLINIC,Ophthalmology Consultation,False,True,0.3989794393039174,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-20,14,EYE CLINIC,Ophthalmology Consultation,False,True,0.3104267482801871,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-20,15,EYE CLINIC,Ophthalmology Consultation,False,True,0.2302106619799884,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-20,16,EYE CLINIC,Ophthalmology Consultation,False,True,0.2052114434259792,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-20,17,EYE CLINIC,Ophthalmology Consultation,False,False,0.098950865109368,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,18,EYE CLINIC,Ophthalmology Consultation,False,False,0.098950865109368,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,19,EYE CLINIC,Ophthalmology Consultation,False,False,0.098950865109368,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,20,EYE CLINIC,Ophthalmology Consultation,False,False,0.098950865109368,0,0,0,0,0.0,0.0,0.0,0.0,Closed
